Event,n
U80511,7
U80512,45
U80513,6
U80514,8
U80515,7
U80516,11
U80517,4
U80518,11
U80519,9
U80520,10
U80521,3
U80522,9
U80523,19
U80524,3
U80525,7
U80526,8
U80527,8
U80528,18
U80529,14
U80530,9
U80531,11
U80532,12
U80533,2
U80534,11
U80535,7
U80536,11
U80537,3
U80538,10
U80539,8
U80540,10
U80541,65
U80542,10
U80543,1
U80544,7
U80545,11
U80546,6
U80547,10
U80548,30
U80549,22
U80550,3
U80551,5
U80552,8
U80553,8
U80554,10
U80555,5
U80556,6
U80557,6
U80558,4
U80559,10
U80560,17
U80561,9
U80562,4
U80563,6
U80564,5
U80565,3
U80566,14
U80567,4
U80568,6
U80569,6
U80570,8
U80571,20
U80572,9
U80573,6
U80574,12
U80575,7
U80576,12
U80577,5
U80578,13
U80579,10
U80580,6
U80581,14
U80582,10
U80583,7
U80584,7
U80585,14
U80586,9
U80587,13
U80588,11
U80589,10
U80590,5
U80591,5
U80592,13
U80593,14
U80594,11
U80595,7
U80596,9
U80597,9
U80598,4
U80599,8
U80600,10
U80601,7
U80602,7
U80603,15
U80604,11
U80605,9
U80606,9
U80607,10
U80608,8
U80609,7
U80610,12
U80611,7
U80612,17
U80613,30
U80614,13
U80615,12
U80616,8
U80617,3
U80618,5
U80619,7
U80620,13
U80621,8
U80622,5
U80623,12
U80624,4
U80625,12
U80626,28
U80627,53
U80628,7
U80629,6
U80630,10
U80631,7
U80632,2
U80633,6
U80634,17
U80635,9
U80636,7
U80637,5
U80638,11
U80639,9
U80640,7
U80641,9
U80642,6
U80643,50
U80644,13
U80645,14
U80646,9
U80647,5
U80648,7
U80649,6
U80650,2
U80651,38
U80652,8
U80653,10
U80654,3
U80655,23
U80656,8
U80657,12
U80658,4
U80659,19
U80660,4
U80661,6
U80662,10
U80663,16
U80664,6
U80665,15
U80666,9
U80667,7
U80668,12
U80669,7
U80670,10
U80671,9
U80672,8
U80673,7
U80674,10
U80675,10
U80676,28
U80677,10
U80678,11
U80679,12
U80680,7
U80681,8
U80682,8
U80683,5
U80684,11
U80685,10
U80686,10
U80687,12
U80688,9
U80689,10
U80690,9
U80691,26
U80692,6
U80693,11
U80694,8
U80695,2
U80696,47
U80697,17
U80698,14
U80699,30
U80700,6
U80701,6
U80702,6
U80703,9
U80704,21
U80705,4
U80706,11
U80707,11
U80708,11
U80709,9
U80710,65
U80711,7
U80712,7
U80713,8
U80714,9
U80715,19
U80716,6
U80717,23
U80718,11
U80719,11
U80720,8
U80721,6
U80722,11
U80723,8
U80724,23
U80725,7
U80726,8
U80727,7
U80728,10
U80729,14
U80730,12
U80731,11
U80732,5
U80733,8
U80734,5
U80735,8
U80736,12
U80737,6
U80738,19
U80739,12
U80740,17
U80741,37
U80742,14
U80743,6
U80744,13
U80745,11
U80746,21
U80747,18
U80748,5
U80749,7
U80750,5
U80751,12
U80752,21
U80753,20
U80754,11
U80755,11
U80756,9
U80757,9
U80758,4
U80759,5
U80760,8
U80761,9
U80762,22
U80763,40
U80764,46
U80765,7
U80766,13
U80767,10
U80768,5
U80769,9
U80770,4
U80771,7
U80772,11
U80773,5
U80774,45
U80775,9
U80776,12
U80777,11
U80778,6
U80779,11
U80780,4
U80781,15
U80782,9
U80783,10
U80784,10
U80785,11
U80786,6
U80787,7
U80788,5
U80789,17
U80790,12
U80791,13
U80792,6
U80793,9
U80794,8
U80795,11
U80796,13
U80797,8
U80798,11
U80799,16
U80800,20
U80801,7
U80802,10
U80803,7
U80804,9
U80805,8
U80806,7
U80807,6
U80808,10
U80809,9
U80810,5
U80811,16
U80812,6
U80813,10
U80814,10
U80815,8
U80816,6
U80817,8
U80818,10
U80819,12
U80820,8
U80821,15
U80822,5
U80823,15
U80824,5
U80825,7
U80826,6
U80827,7
U80828,9
U80829,7
U80830,8
U80831,18
U80832,13
U80833,11
U80834,16
U80835,7
U80836,10
U80837,11
U80838,10
U80839,6
U80840,12
U80841,6
U80842,7
U80843,7
U80844,6
U80845,10
U80846,5
U80847,7
U80848,24
U80849,7
U80850,9
U80851,6
U80852,7
U80853,5
U80854,8
U80855,6
U80856,9
U80857,7
U80858,8
U80859,17
U80860,8
U80861,5
U80862,8
U80863,9
U80864,7
U80865,6
U80866,5
U80867,16
U80868,5
U80869,8
U80870,8
U80871,8
U80872,8
U80873,6
U80874,26
U80875,10
U80876,10
U80877,37
U80878,8
U80879,16
U80880,9
U80881,53
U80882,10
U80883,15
U80884,12
U80885,4
U80886,22
U80887,12
U80888,13
U80889,10
U80890,10
U80891,14
U80892,12
U80893,8
U80894,7
U80895,10
U80896,11
U80897,8
U80898,12
U80899,8
U80900,9
U80901,10
U80902,9
U80903,12
U80904,12
U80905,10
U80906,10
U80907,7
U80908,28
U80909,14
U80910,10
U80911,8
U80912,13
U80913,9
U80914,9
U80915,9
U80916,4
U80917,14
U80918,9
U80919,13
U80920,29
U80921,4
U80922,6
U80923,7
U80924,32
U80925,5
U80926,6
U80927,9
U80928,14
U80929,9
U80930,7
U80931,7
U80932,10
U80933,9
U80934,8
U80935,9
U80936,9
U80937,102
U80938,18
U80939,13
U80940,7
U80941,7
U80942,9
U80943,5
U80944,7
U80945,13
U80946,7
U80947,7
U80948,9
U80949,6
U80950,6
U80951,14
U80952,55
U80953,12
U80954,7
U80955,11
U80956,8
U80957,12
U80958,14
U80959,17
U80960,10
U80961,6
U80962,10
U80963,12
U80964,25
U80965,4
U80966,8
U80967,21
U80968,10
U80969,4
U80970,14
U80971,9
U80972,11
U80973,6
U80974,6
U80975,7
U80976,5
U80977,9
U80978,12
U80979,8
U80980,15
U80981,20
U80982,12
U80983,9
U80984,6
U80985,11
U80986,9
U80987,13
U80988,9
U80989,11
U80990,9
U80991,8
U80992,10
U80993,17
U80994,11
U80995,5
U80996,11
U80997,10
U80998,10
U80999,9
U81000,8
U81001,9
U81002,9
U81003,11
U81004,14
U81005,10
U81006,8
U81007,12
U81008,14
U81009,7
U81010,6
U81011,12
U81012,14
U81013,10
U81014,9
U81015,16
U81016,15
U81017,11
U81018,8
U81019,6
U81020,14
U81021,11
U81022,4
U81023,13
U81024,11
U81025,12
U81026,12
U81027,4
U81028,7
U81029,9
U81030,5
U81031,5
U81032,8
U81033,2
U81034,5
U81035,10
U81036,8
U81037,6
U81038,8
U81039,9
U81040,9
U81041,4
U81042,22
U81043,4
U81044,3
U81045,7
U81046,14
U81047,6
U81048,11
U81049,9
U81050,1423
U81051,9
U81052,14
U81053,4
U81054,7
U81055,14
U81056,7
U81057,5
U81058,7
U81059,11
U81060,10
U81061,5
U81062,5
U81063,8
U81064,11
U81065,11
U81066,7
U81067,9
U81068,10
U81069,7
U81070,9
U81071,14
U81072,8
U81073,9
U81074,6
U81075,6
U81076,12
U81077,26
U81078,19
U81079,8
U81080,5
U81081,12
U81082,3
U81083,7
U81084,11
U81085,1
U81086,19
U81087,8
U81088,54
U81089,27
U81090,12
U81091,7
U81092,5
U81093,5
U81094,8
U81095,3
U81096,21
U81097,12
U81098,5
U81099,10
U81100,11
U81101,18
U81102,14
U81103,44
U81104,6
U81105,14
U81106,34
U81107,25
U81108,37
U81109,8
U81110,23
U81111,5
U81112,8
U81113,8
U81114,33
U81115,10
U81116,6
U81117,1
U81118,3
U81119,18
U81120,10
U81121,8
U81122,7
U81123,8
U81124,20
U81125,6
U81126,37
U81127,8
U81128,3
U81129,13
U81130,5
U81131,7
U81132,8
U81133,5
U81134,9
U81135,6
U81136,9
U81137,4
U81138,6
U81139,8
U81140,11
U81141,6
U81142,12
U81143,28
U81144,18
U81145,13
U81146,10
U81147,6
U81148,10
U81149,8
U81150,6
U81151,11
U81152,17
U81153,8
U81154,9
U81155,4
U81156,9
U81157,6
U81158,11
U81159,12
U81160,9
U81161,20
U81162,4
U81163,7
U81164,6
U81165,26
U81166,9
U81167,12
U81168,6
U81169,5
U81170,4
U81171,7
U81172,11
U81173,9
U81174,7
U81175,30
U81176,12
U81177,7
U81178,10
U81179,10
U81180,30
U81181,18
U81182,20
U81183,5
U81184,5
U81185,12
U81186,11
U81187,16
U81188,9
U81189,21
U81190,11
U81191,6
U81192,10
U81193,16
U81194,5
U81195,7
U81196,13
U81197,737
U81198,5
U81199,48
U81200,20
U81201,7
U81202,59
U81203,7
U81204,3
U81205,19
U81206,5
U81207,20
U81208,10
U81209,6
U81210,7
U81211,13
U81212,17
U81213,46
U81214,7
U81215,8
U81216,16
U81217,5
U81218,16
U81219,12
U81220,8
U81221,12
U81222,7
U81223,11
U81224,4
U81225,7
U81226,11
U81227,12
U81228,31
U81229,20
U81230,17
U81231,23
U81232,19
U81233,11
U81234,4
U81235,10
U81236,7
U81237,9
U81238,11
U81239,165
U81240,8
U81241,4
U81242,16
U81243,8
U81244,28
U81245,12
U81246,10
U81247,8
U81248,8
U81249,15
U81250,6
U81251,14
U81252,7
U81253,7
U81254,5
U81255,4
U81256,11
U81257,6
U81258,15
U81259,33
U81260,14
U81261,14
U81262,5
U81263,9
U81264,9
U81265,5
U81266,9
U81267,10
U81268,10
U81269,10
U81270,5
U81271,13
U81272,6
U81273,18
U81274,11
U81275,3
U81276,6
U81277,8
U81278,7
U81279,5
U81280,9
U81281,4
U81282,10
U81283,7
U81284,3
U81285,4
U81286,8
U81287,13
U81288,21
U81289,6
U81290,55
U81291,11
U81292,5
U81293,8
U81294,4
U81295,3
U81296,13
U81297,21
U81298,9
U81299,5
U81300,10
U81301,11
U81302,3
U81303,33
U81304,8
U81305,3
U81306,9
U81307,9
U81308,4
U81309,14
U81310,2
U81311,5
U81312,6
U81313,28
U81314,6
U81315,16
U81316,12
U81317,5
U81318,10
U81319,9
U81320,6
U81321,9
U81322,6
U81323,14
U81324,7
U81325,44
U81326,6
U81327,10
U81328,5
U81329,10
U81330,12
U81331,13
U81332,8
U81333,5
U81334,16
U81335,5
U81336,10
U81337,6
U81338,6
U81339,6
U81340,88
U81341,6
U81342,6
U81343,8
U81344,11
U81345,8
U81346,9
U81347,11
U81348,8
U81349,5
U81350,10
U81351,12
U81352,9
U81353,8
U81354,17
U81355,13
U81356,8
U81357,14
U81358,13
U81359,5
U81360,7
U81361,6
U81362,8
U81363,13
U81364,24
U81365,6
U81366,7
U81367,9
U81368,12
U81369,11
U81370,6
U81371,5
U81372,5
U81373,6
U81374,10
U81375,4
U81376,5
U81377,6
U81378,4
U81379,7
U81380,5
U81381,4
U81382,5
U81383,9
U81384,5
U81385,9
U81386,6
U81387,19
U81388,4
U81389,10
U81390,2
U81391,6
U81392,10
U81393,5
U81394,9
U81395,8
U81396,9
U81397,15
U81398,11
U81399,29
U81400,13
U81401,41
U81402,17
U81403,8
U81404,21
U81405,55
U81406,3
U81407,4
U81408,10
U81409,16
U81410,10
U81411,13
U81412,7
U81413,24
U81414,8
U81415,7
U81416,12
U81417,7
U81418,9
U81419,7
U81420,16
U81421,10
U81422,49
U81423,4
U81424,4
U81425,10
U81426,11
U81427,9
U81428,13
U81429,4
U81430,4
U81431,4
U81432,4
U81433,9
U81434,4
U81435,8
U81436,4
U81437,3
U81438,2
U81439,7
U81440,7
U81441,4
U81442,3
U81443,6
U81444,5
U81445,5
U81446,9
U81447,9
U81448,8
U81449,7
U81450,36
U81451,6
U81452,5
U81453,5
U81454,7
U81455,9
U81456,7
U81457,6
U81458,19
U81459,22
U81460,20
U81461,7
U81462,8
U81463,7
U81464,15
U81465,10
U81466,11
U81467,10
U81468,9
U81469,8
U81470,7
U81471,9
U81472,10
U81473,10
U81474,12
U81475,5
U81476,6
U81477,7
U81478,11
U81479,9
U81480,7
U81481,12
U81482,11
U81483,7
U81484,10
U81485,8
U81486,5
U81487,7
U81488,9
U81489,11
U81490,8
U81491,11
U81492,10
U81493,11
U81494,13
U81495,11
U81496,14
U81497,7
U81498,9
U81499,25
U81500,15
U81501,9
U81502,8
U81503,9
U81504,10
U81505,10
U81506,10
U81507,6
U81508,10
U81509,4
U81510,5
U81511,11
U81512,8
U81513,13
U81514,9
U81515,8
U81516,13
U81517,7
U81518,6
U81519,11
U81520,9
U81521,10
U81522,10
U81523,5
U81524,7
U81525,6
U81526,9
U81527,5
U81528,10
U81529,13
U81530,6
U81531,8
U81532,10
U81533,13
U81534,6
U81535,6
U81536,10
U81537,8
U81538,9
U81539,30
U81540,7
U81541,7
U81542,5
U81543,8
U81544,11
U81545,10
U81546,6
U81547,6
U81548,12
U81549,7
U81550,13
U81551,15
U81552,8
U81553,10
U81554,6
U81555,11
U81556,11
U81557,6
U81558,6
U81559,11
U81560,8
U81561,11
U81562,14
U81563,6
U81564,6
U81565,13
U81566,6
U81567,30
U81568,7
U81569,6
U81570,7
U81571,5
U81572,9
U81573,5
U81574,6
U81575,8
U81576,5
U81577,6
U81578,5
U81579,8
U81580,8
U81581,9
U81582,6
U81583,10
U81584,12
U81585,6
U81586,9
U81587,10
U81588,10
U81589,13
U81590,5
U81591,10
U81592,9
U81593,8
U81594,8
U81595,5
U81596,5
U81597,5
U81598,9
U81599,10
U81600,13
U81601,4
U81602,9
U81603,7
U81604,6
U81605,8
U81606,11
U81607,8
U81608,10
U81609,11
U81610,6
U81611,6
U81612,11
U81613,8
U81614,7
U81615,6
U81616,9
U81617,9
U81618,9
U81619,4
U81620,15
U81621,8
U81622,8
U81623,13
U81624,11
U81625,7
U81626,43
U81627,8
U81628,6
U81629,7
U81630,8
U81631,8
U81632,4
U81633,6
U81634,10
U81635,6
U81636,14
U81637,12
U81638,8
U81639,10
U81640,7
U81641,4
U81642,26
U81643,8
U81644,24
U81645,10
U81646,9
U81647,5
U81648,4
U81649,12
U81650,10
U81651,18
U81652,10
U81653,10
U81654,14
U81655,12
U81656,15
U81657,8
U81658,7
U81659,7
U81660,8
U81661,6
U81662,8
U81663,11
U81664,10
U81665,9
U81666,4
U81667,5
U81668,11
U81669,3
U81670,9
U81671,14
U81672,6
U81673,6
U81674,7
U81675,9
U81676,5
U81677,6
U81678,6
U81679,9
U81680,15
U81681,19
U81682,8
U81683,10
U81684,16
U81685,18
U81686,7
U81687,8
U81688,8
U81689,7
U81690,5
U81691,12
U81692,9
U81693,7
U81694,5
U81695,12
U81696,10
U81697,6
U81698,6
U81699,7
U81700,8
U81701,5
U81702,6
U81703,6
U81704,21
U81705,7
U81706,7
U81707,7
U81708,8
U81709,9
U81710,92
U81711,9
U81712,9
U81713,20
U81714,23
U81715,8
U81716,5
U81717,21
U81718,15
U81719,6
U81720,11
U81721,88
U81722,10
U81723,7
U81724,8
U81725,10
U81726,7
U81727,12
U81728,11
U81729,7
U81730,7
U81731,11
U81732,15
U81733,14
U81734,11
U81735,62
U81736,7
U81737,8
U81738,8
U81739,9
U81740,8
U81741,29
U81742,9
U81743,9
U81744,11
U81745,7
U81746,27
U81747,36
U81748,8
U81749,8
U81750,9
U81751,50
U81752,14
U81753,12
U81754,7
U81755,3
U81756,7
U81757,15
U81758,9
U81759,10
U81760,31
U81761,8
U81762,16
U81763,10
U81764,6
U81765,6
U81766,3
U81767,10
U81768,20
U81769,11
U81770,5
U81771,6
U81772,14
U81773,8
U81774,6
U81775,12
U81776,11
U81777,18
U81778,20
U81779,8
U81780,11
U81781,7
U81782,14
U81783,11
U81784,49
U81785,11
U81786,4
U81787,5
U81788,5
U81789,7
U81790,13
U81791,5
U81792,9
U81793,63
U81794,24
U81795,9
U81796,34
U81797,10
U81798,7
U81799,6
U81800,9
U81801,8
U81802,6
U81803,2
U81804,8
U81805,5
U81806,10
U81807,12
U81808,7
U81809,11
U81810,11
U81811,10
U81812,11
U81813,16
U81814,10
U81815,15
U81816,18
U81817,14
U81818,10
U81819,14
U81820,11
U81821,6
U81822,9
U81823,8
U81824,7
U81825,4
U81826,17
U81827,4
U81828,8
U81829,7
U81830,5
U81831,4
U81832,6
U81833,4
U81834,9
U81835,10
U81836,9
U81837,18
U81838,38
U81839,7
U81840,7
U81841,5
U81842,12
U81843,8
U81844,7
U81845,7
U81846,10
U81847,12
U81848,4
U81849,12
U81850,8
U81851,4
U81852,13
U81853,7
U81854,22
U81855,8
U81856,7
U81857,9
U81858,4
U81859,4
U81860,32
U81861,23
U81862,25
U81863,4
U81864,7
U81865,28
U81866,7
U81867,7
U81868,37
U81869,8
U81870,8
U81871,5
U81872,9
U81873,7
U81874,13
U81875,9
U81876,9
U81877,12
U81878,13
U81879,46
U81880,23
U81881,4
U81882,11
U81883,18
U81884,9
U81885,11
U81886,6
U81887,13
U81888,5
U81889,10
U81890,9
U81891,7
U81892,22
U81893,10
U81894,4
U81895,7
U81896,8
U81897,8
U81898,6
U81899,5
U81900,6
U81901,17
U81902,30
U81903,8
U81904,12
U81905,7
U81906,16
U81907,24
U81908,10
U81909,8
U81910,5
U81911,11
U81912,6
U81913,8
U81914,19
U81915,5
U81916,17
U81917,8
U81918,24
U81919,9
U81920,15
U81921,10
U81922,16
U81923,7
U81924,9
U81925,10
U81926,7
U81927,10
U81928,8
U81929,14
U81930,14
U81931,14
U81932,8
U81933,11
U81934,7
U81935,14
U81936,19
U81937,12
U81938,35
U81939,14
U81940,22
U81941,9
U81942,38
U81943,72
U81944,8
U81945,13
U81946,5
U81947,21
U81948,11
U81949,9
U81950,82
U81951,6
U81952,8
U81953,6
U81954,6
U81955,6
U81956,8
U81957,8
U81958,6
U81959,8
U81960,5
U81961,16
U81962,5
U81963,18
U81964,14
U81965,155
U81966,8
U81967,6
U81968,48
U81969,9
U81970,12
U81971,9
U81972,12
U81973,9
U81974,11
U81975,11
U81976,9
U81977,6
U81978,8
U81979,8
U81980,8
U81981,12
U81982,7
U81983,10
U81984,27
U81985,11
U81986,7
U81987,10
U81988,8
U81989,14
U81990,9
U81991,13
U81992,11
U81993,14
U81994,13
U81995,17
U81996,11
U81997,15
U81998,9
U81999,12
U82000,8
U82001,9
U82002,59
U82003,9
U82004,9
U82005,8
U82006,11
U82007,16
U82008,6
U82009,9
U82010,6
U82011,5
U82012,5
U82013,31
U82014,7
U82015,8
U82016,6
U82017,6
U82018,94
U82019,10
U82020,8
U82021,20
U82022,6
U82023,5
U82024,15
U82025,14
U82026,10
U82027,9
U82028,11
U82029,114
U82030,50
U82031,16
U82032,13
U82033,51
U82034,10
U82035,18
U82036,12
U82037,7
U82038,8
U82039,4
U82040,8
U82041,1
U82042,21
U82043,23
U82044,13
U82045,4
U82046,19
U82047,6
U82048,7
U82049,20
U82050,8
U82051,9
U82052,9
U82053,10
U82054,9
U82055,4
U82056,6
U82057,14
U82058,9
U82059,9
U82060,12
U82061,12
U82062,9
U82063,9
U82064,9
U82065,7
U82066,5
U82067,9
U82068,8
U82069,7
U82070,3
U82071,13
U82072,10
U82073,8
U82074,11
U82075,9
U82076,10
U82077,7
U82078,8
U82079,10
U82080,9
U82081,4
U82082,13
U82083,23
U82084,14
U82085,24
U82086,9
U82087,18
U82088,19
U82089,9
U82090,4
U82091,7
U82092,7
U82093,7
U82094,8
U82095,4
U82096,22
U82097,5
U82098,12
U82099,9
U82100,13
U82101,6
U82102,10
U82103,7
U82104,10
U82105,3
U82106,11
U82107,11
U82108,7
U82109,15
U82110,12
U82111,9
U82112,13
U82113,10
U82114,13
U82115,10
U82116,7
U82117,7
U82118,10
U82119,6
U82120,9
U82121,6
U82122,12
U82123,37
U82124,9
U82125,5
U82126,6
U82127,11
U82128,5
U82129,9
U82130,7
U82131,9
U82132,5
U82133,4
U82134,8
U82135,7
U82136,4
U82137,7
U82138,7
U82139,9
U82140,11
U82141,4
U82142,7
U82143,10
U82144,12
U82145,9
U82146,11
U82147,5
U82148,4
U82149,5
U82150,8
U82151,11
U82152,11
U82153,5
U82154,11
U82155,8
U82156,14
U82157,10
U82158,9
U82159,11
U82160,40
U82161,10
U82162,8
U82163,14
U82164,5
U82165,11
U82166,11
U82167,6
U82168,24
U82169,7
U82170,8
U82171,9
U82172,20
U82173,4
U82174,6
U82175,8
U82176,19
U82177,12
U82178,10
U82179,16
U82180,11
U82181,13
U82182,29
U82183,36
U82184,13
U82185,35
U82186,10
U82187,9
U82188,8
U82189,51
U82190,31
U82191,11
U82192,8
U82193,5
U82194,10
U82195,14
U82196,9
U82197,8
U82198,9
U82199,9
U82200,9
U82201,12
U82202,56
U82203,17
U82204,9
U82205,17
U82206,45
U82207,11
U82208,11
U82209,56
U82210,45
U82211,9
U82212,8
U82213,7
U82214,21
U82215,14
U82216,6
U82217,7
U82218,19
U82219,11
U82220,12
U82221,10
U82222,5
U82223,8
U82224,8
U82225,20
U82226,6
U82227,9
U82228,8
U82229,8
U82230,4
U82231,12
U82232,9
U82233,10
U82234,9
U82235,12
U82236,10
U82237,4
U82238,8
U82239,13
U82240,10
U82241,5
U82242,17
U82243,10
U82244,12
U82245,11
U82246,8
U82247,6
U82248,11
U82249,5
U82250,16
U82251,8
U82252,4
U82253,12
U82254,7
U82255,5
U82256,8
U82257,11
U82258,5
U82259,12
U82260,10
U82261,3
U82262,9
U82263,18
U82264,3
U82265,5
U82266,8
U82267,9
U82268,8
U82269,6
U82270,32
U82271,4
U82272,5
U82273,8
U82274,6
U82275,7
U82276,11
U82277,8
U82278,8
U82279,12
U82280,8
U82281,8
U82282,6
U82283,6
U82284,5
U82285,6
U82286,16
U82287,15
U82288,27
U82289,7
U82290,12
U82291,6
U82292,8
U82293,14
U82294,21
U82295,8
U82296,6
U82297,6
U82298,6
U82299,10
U82300,12
U82301,11
U82302,7
U82303,4
U82304,10
U82305,6
U82306,10
U82307,11
U82308,7
U82309,7
U82310,10
U82311,5
U82312,13
U82313,7
U82314,7
U82315,6
U82316,12
U82317,10
U82318,16
U82319,8
U82320,9
U82321,11
U82322,6
U82323,8
U82324,7
U82325,20
U82326,6
U82327,7
U82328,11
U82329,6
U82330,15
U82331,8
U82332,12
U82333,10
U82334,11
U82335,6
U82336,121
U82337,8
U82338,7
U82339,10
U82340,13
U82341,31
U82342,13
U82343,4
U82344,39
U82345,20
U82346,8
U82347,4
U82348,5
U82349,6
U82350,8
U82351,15
U82352,6
U82353,14
U82354,6
U82355,10
U82356,9
U82357,7
U82358,6
U82359,6
U82360,15
U82361,4
U82362,5
U82363,4
U82364,11
U82365,12
U82366,8
U82367,10
U82368,6
U82369,5
U82370,13
U82371,8
U82372,8
U82373,6
U82374,5
U82375,8
U82376,7
U82377,8
U82378,10
U82379,5
U82380,6
U82381,5
U82382,10
U82383,7
U82384,9
U82385,46
U82386,6
U82387,6
U82388,5
U82389,9
U82390,11
U82391,4
U82392,10
U82393,8
U82394,12
U82395,6
U82396,4
U82397,13
U82398,10
U82399,6
U82400,7
U82401,7
U82402,7
U82403,20
U82404,12
U82405,6
U82406,12
U82407,10
U82408,10
U82409,11
U82410,6
U82411,11
U82412,32
U82413,7
U82414,12
U82415,12
U82416,10
U82417,7
U82418,8
U82419,17
U82420,8
U82421,12
U82422,11
U82423,13
U82424,11
U82425,22
U82426,8
U82427,10
U82428,7
U82429,15
U82430,5
U82431,9
U82432,10
U82433,8
U82434,12
U82435,13
U82436,8
U82437,11
U82438,4
U82439,12
U82440,8
U82441,7
U82442,7
U82443,7
U82444,8
U82445,8
U82446,8
U82447,8
U82448,5
U82449,14
U82450,10
U82451,13
U82452,9
U82453,7
U82454,19
U82455,8
U82456,7
U82457,5
U82458,22
U82459,23
U82460,14
U82461,8
U82462,24
U82463,38
U82464,8
U82465,13
U82466,5
U82467,15
U82468,12
U82469,8
U82470,11
U82471,12
U82472,8
U82473,35
U82474,5
U82475,5
U82476,2
U82477,9
U82478,20
U82479,10
U82480,11
U82481,6
U82482,6
U82483,9
U82484,8
U82485,28
U82486,11
U82487,7
U82488,11
U82489,9
U82490,11
U82491,17
U82492,11
U82493,7
U82494,4
U82495,8
U82496,9
U82497,6
U82498,13
U82499,10
U82500,7
U82501,52
U82502,9
U82503,4
U82504,16
U82505,8
U82506,57
U82507,11
U82508,10
U82509,11
U82510,14
U82511,8
U82512,10
U82513,12
U82514,6
U82515,59
U82516,7
U82517,8
U82518,8
U82519,9
U82520,9
U82521,14
U82522,55
U82523,12
U82524,51
U82525,6
U82526,7
U82527,6
U82528,11
U82529,14
U82530,17
U82531,16
U82532,8
U82533,43
U82534,34
U82535,11
U82536,9
U82537,8
U82538,12
U82539,12
U82540,6
U82541,6
U82542,15
U82543,12
U82544,11
U82545,7
U82546,5
U82547,10
U82548,2
U82549,7
U82550,3
U82551,8
U82552,10
U82553,7
U82554,23
U82555,7
U82556,2
U82557,14
U82558,15
U82559,6
U82560,36
U82561,8
U82562,7
U82563,21
U82564,23
U82565,6
U82566,18
U82567,5
U82568,5
U82569,12
U82570,36
U82571,7
U82572,41
U82573,8
U82574,10
U82575,7
U82576,7
U82577,8
U82578,14
U82579,4
U82580,10
U82581,8
U82582,8
U82583,13
U82584,8
U82585,7
U82586,8
U82587,9
U82588,25
U82589,9
U82590,14
U82591,9
U82592,13
U82593,14
U82594,13
U82595,20
U82596,9
U82597,15
U82598,5
U82599,9
U82600,10
U82601,11
U82602,14
U82603,12
U82604,10
U82605,7
U82606,9
U82607,7
U82608,4
U82609,47
U82610,11
U82611,10
U82612,19
U82613,12
U82614,12
U82615,10
U82616,19
U82617,36
U82618,14
U82619,6
U82620,17
U82621,11
U82622,20
U82623,25
U82624,18
U82625,35
U82626,16
U82627,25
U82628,9
U82629,8
U82630,4
U82631,13
U82632,7
U82633,8
U82634,14
U82635,19
U82636,5
U82637,15
U82638,6
U82639,4
U82640,4
U82641,2
U82642,105
U82643,4
U82644,5
U82645,5
U82646,12
U82647,13
U82648,4
U82649,12
U82650,16
U82651,3
U82652,8
U82653,55
U82654,7
U82655,10
U82656,20
U82657,5
U82658,13
U82659,2
U82660,7
U82661,11
U82662,7
U82663,5
U82664,9
U82665,7
U82666,6
U82667,2
U82668,9
U82669,1
U82670,8
U82671,3
U82672,10
U82673,3
U82674,5
U82675,8
U82676,5
U82677,10
U82678,8
U82679,4
U82680,8
U82681,9
U82682,3
U82683,3
U82684,9
U82685,20
U82686,6
U82687,15
U82688,4
U82689,16
U82690,4
U82691,3
U82692,7
U82693,5
U82694,12
U82695,11
U82696,11
U82697,15
U82698,5
U82699,7
U82700,8
U82701,9
U82702,4
U82703,325
U82704,6
U82705,5
U82706,8
U82707,6
U82708,4
U82709,37
U82710,9
U82711,15
U82712,9
U82713,16
U82714,5
U82715,15
U82716,11
U82717,58
U82718,32
U82719,26
U82720,26
U82721,12
U82722,32
U82723,6
U82724,10
U82725,3
U82726,7
U82727,7
U82728,8
U82729,6
U82730,10
U82731,6
U82732,10
U82733,16
U82734,34
U82735,15
U82736,12
U82737,7
U82738,11
U82739,36
U82740,20
U82741,11
U82742,13
U82743,4
U82744,6
U82745,5
U82746,11
U82747,3
U82748,12
U82749,8
U82750,13
U82751,8
U82752,4
U82753,14
U82754,57
U82755,8
U82756,14
U82757,5
U82758,8
U82759,10
U82760,4
U82761,9
U82762,2
U82763,2
U82764,12
U82765,12
U82766,22
U82767,12
U82768,3
U82769,11
U82770,52
U82771,9
U82772,13
U82773,42
U82774,43
U82775,16
U82776,6
U82777,11
U82778,7
U82779,10
U82780,9
U82781,31
U82782,12
U82783,7
U82784,9
U82785,11
U82786,16
U82787,4
U82788,5
U82789,26
U82790,5
U82791,8
U82792,3
U82793,9
U82794,2
U82795,19
U82796,22
U82797,52
U82798,141
U82799,9
U82800,21
U82801,12
U82802,13
U82803,5
U82804,34
U82805,5
U82806,5
U82807,6
U82808,13
U82809,11
U82810,6
U82811,4
U82812,5
U82813,4
U82814,7
U82815,14
U82816,2355
U82817,6
U82818,6
U82819,21
U82820,13
U82821,6
U82822,8
U82823,6
U82824,21
U82825,7
U82826,2
U82827,31
U82828,9
U82829,33
U82830,9
U82831,8
U82832,6
U82833,12
U82834,16
U82835,24
U82836,11
U82837,11
U82838,28
U82839,5
U82840,5
U82841,7
U82842,9
