"APPT_CANCEL_DATE","Count"
"2014-01-15 11:45:00",1
"2014-01-15 10:47:00",1
"2014-01-14 11:05:00",1
"2014-01-14 10:18:00",1
"2014-01-13 15:06:00",1
"2014-01-11 13:25:00",1
"2014-01-10 10:18:00",1
"2014-01-09 17:49:00",1
"2014-01-09 08:38:00",1
"2014-01-08 16:14:00",1
"2014-01-07 11:10:00",1
"2014-01-06 12:46:00",1
"2014-01-02 14:58:00",1
"2014-01-02 10:29:00",1
"2013-12-30 16:09:00",1
"2013-12-24 08:49:00",1
"2013-12-20 18:33:00",1
"2013-12-20 11:28:00",1
"2013-12-19 16:52:00",1
"2013-12-19 14:39:00",1
"2013-12-19 11:19:00",1
"2013-12-19 10:30:00",1
"2013-12-19 10:18:00",1
"2013-12-18 16:36:00",1
"2013-12-18 13:18:00",1
"2013-12-17 11:13:00",1
"2013-12-17 09:06:00",1
"2013-12-16 16:03:00",1
"2013-12-13 10:06:00",1
"2013-12-12 11:34:00",1
"2013-12-09 18:55:00",1
"2013-12-09 17:05:00",1
"2013-12-09 17:04:00",1
"2013-12-09 17:03:00",1
"2013-12-08 15:25:00",1
"2013-12-06 18:26:00",1
"2013-12-06 10:51:00",1
"2013-12-05 09:59:00",1
"2013-12-04 14:44:00",1
"2013-12-03 18:16:00",1
"2013-12-03 18:14:00",1
"2013-12-03 16:32:00",1
"2013-12-03 16:13:00",1
"2013-12-03 13:26:00",1
"2013-11-26 08:20:00",1
"2013-11-25 12:53:00",1
"2013-11-25 09:36:00",1
"2013-11-21 11:11:00",1
"2013-11-19 15:16:00",1
"2013-11-18 14:06:00",1
"2013-11-15 10:33:00",1
"2013-11-14 14:44:00",1
"2013-11-14 14:43:00",1
"2013-11-12 09:04:00",1
"2013-11-10 14:30:00",1
"2013-11-07 17:45:00",1
"2013-11-07 14:47:00",1
"2013-11-06 16:24:00",1
"2013-11-06 11:37:00",1
"2013-11-06 09:40:00",1
"2013-11-05 18:23:00",1
"2013-11-05 14:15:00",1
"2013-11-05 10:44:00",1
"2013-11-04 08:25:00",1
"2013-10-31 17:26:00",1
"2013-10-31 13:51:00",1
"2013-10-30 19:45:00",1
"2013-10-28 16:17:00",1
"2013-10-28 15:26:00",1
"2013-10-25 15:22:00",1
"2013-10-25 15:21:00",1
"2013-10-24 18:35:00",1
"2013-10-24 11:04:00",1
"2013-10-23 11:55:00",1
"2013-10-23 08:53:00",1
"2013-10-22 17:55:00",1
"2013-10-22 17:54:00",1
"2013-10-22 10:34:00",1
"2013-10-21 10:02:00",1
"2013-10-20 16:13:00",1
"2013-10-15 16:04:00",1
"2013-10-15 11:50:00",1
"2013-10-15 11:47:00",1
"2013-10-15 11:46:00",1
"2013-10-15 11:43:00",1
"2013-10-02 11:26:00",1
"2013-10-02 11:17:00",1
"2013-10-02 10:38:00",1
"2013-09-27 09:51:00",1
"2013-09-26 18:10:00",1
"2013-09-25 17:33:00",1
"2013-09-25 15:22:00",1
"2013-09-25 14:49:00",1
"2013-09-24 14:09:00",1
"2013-09-24 12:15:00",1
"2013-09-23 12:55:00",1
"2013-09-20 15:30:00",1
"2013-09-18 16:08:00",1
"2013-09-18 16:07:00",1
"2013-09-18 09:30:00",1
"2013-09-16 15:33:00",1
"2013-09-16 15:29:00",1
"2013-09-15 15:12:00",1
"2013-09-15 15:10:00",1
"2013-09-13 17:43:00",1
"2013-09-13 13:15:00",1
"2013-09-13 09:31:00",1
"2013-09-12 13:42:00",1
"2013-09-12 13:39:00",1
"2013-09-12 10:49:00",1
"2013-09-11 17:15:00",1
"2013-09-11 17:10:00",1
"2013-09-10 16:53:00",1
"2013-09-10 14:49:00",1
"2013-09-10 13:23:00",1
"2013-09-06 10:58:00",1
"2013-08-29 14:33:00",1
"2013-08-28 15:46:00",1
"2013-08-27 13:37:00",1
"2013-08-27 11:07:00",1
"2013-08-26 18:55:00",1
"2013-08-26 18:54:00",1
"2013-08-26 16:27:00",1
"2013-08-26 11:06:00",1
"2013-08-26 10:00:00",1
"2013-08-26 05:59:00",1
"2013-08-21 12:19:00",1
"2013-08-21 12:16:00",1
"2013-08-19 09:55:00",1
"2013-08-13 16:59:00",1
"2013-08-12 14:12:00",1
"2013-08-12 12:14:00",1
"2013-08-06 13:47:00",1
"2013-08-06 11:31:00",1
"2013-08-01 12:50:00",1
"2013-08-01 11:05:00",1
"2013-07-31 13:16:00",1
"2013-07-30 17:51:00",1
"2013-07-29 08:57:00",1
"2013-07-25 15:34:00",1
"2013-07-25 15:33:00",1
"2013-07-25 12:06:00",1
"2013-07-25 11:52:00",1
"2013-07-24 16:26:00",1
"2013-07-24 14:30:00",1
"2013-07-23 12:19:00",1
"2013-07-23 09:11:00",1
"2013-07-23 09:08:00",1
"2013-07-22 15:36:00",1
"2013-07-22 12:49:00",1
"2013-07-19 14:58:00",1
"2013-07-18 17:01:00",1
"2013-07-18 11:32:00",1
"2013-07-18 11:10:00",1
"2013-07-17 18:04:00",1
"2013-07-17 17:20:00",1
"2013-07-17 16:48:00",1
"2013-07-17 16:35:00",1
"2013-07-17 13:42:00",1
"2013-07-16 17:44:00",1
"2013-07-16 13:22:00",1
"2013-07-15 10:52:00",1
"2013-07-12 13:59:00",1
"2013-07-11 14:12:00",1
"2013-07-10 09:27:00",1
"2013-07-10 09:24:00",1
"2013-07-09 09:17:00",1
"2013-07-08 17:45:00",1
"2013-07-08 17:33:00",1
"2013-07-03 10:48:00",1
"2013-07-02 15:10:00",1
"2013-07-02 10:45:00",1
"2013-07-02 10:44:00",1
"2013-07-02 10:26:00",1
"2013-06-27 13:41:00",1
"2013-06-26 18:55:00",1
"2013-06-25 16:52:00",1
"2013-06-24 14:06:00",1
"2013-06-24 10:12:00",1
"2013-06-24 09:31:00",1
"2013-06-22 10:15:00",1
"2013-06-21 18:23:00",1
"2013-06-21 08:35:00",1
"2013-06-20 17:52:00",1
"2013-06-20 16:19:00",1
"2013-06-19 19:12:00",1
"2013-06-19 12:34:00",1
"2013-06-19 10:50:00",1
"2013-06-19 09:35:00",1
"2013-06-18 17:21:00",1
"2013-06-18 10:53:00",1
"2013-06-14 08:31:00",1
"2013-06-13 18:13:00",1
"2013-06-13 17:04:00",1
"2013-06-13 12:35:00",1
"2013-06-13 10:20:00",1
"2013-06-12 10:38:00",1
"2013-06-12 10:15:00",1
"2013-06-10 18:17:00",1
"2013-06-10 11:58:00",1
"2013-06-10 11:23:00",1
"2013-06-10 08:03:00",1
"2013-06-06 17:12:00",1
"2013-06-06 14:53:00",1
"2013-06-05 15:09:00",1
"2013-06-05 14:23:00",1
"2013-06-05 14:11:00",1
"2013-06-05 13:51:00",1
"2013-06-05 13:16:00",1
"2013-06-05 13:03:00",1
"2013-06-05 10:12:00",1
"2013-06-04 19:08:00",1
"2013-06-03 16:12:00",1
"2013-06-02 14:30:00",1
"2013-06-02 13:58:00",1
"2013-05-31 18:28:00",1
"2013-05-31 10:47:00",1
"2013-05-31 09:41:00",1
"2013-05-31 09:40:00",1
"2013-05-30 11:21:00",1
"2013-05-30 11:19:00",1
"2013-05-24 18:04:00",1
"2013-05-24 17:09:00",1
"2013-05-23 17:25:00",1
"2013-05-23 10:59:00",1
"2013-05-23 09:31:00",1
"2013-05-21 14:26:00",1
"2013-05-21 14:22:00",1
"2013-05-21 11:17:00",1
"2013-05-20 14:06:00",1
"2013-05-20 10:29:00",1
"2013-05-20 09:30:00",1
"2013-05-16 12:53:00",1
"2013-05-15 18:32:00",1
"2013-05-15 14:13:00",1
"2013-05-15 07:29:00",1
"2013-05-14 15:55:00",1
"2013-05-10 18:32:00",1
"2013-05-09 17:01:00",1
"2013-05-09 16:29:00",1
"2013-05-09 11:24:00",1
"2013-05-09 10:25:00",1
"2013-05-08 16:36:00",1
"2013-05-03 12:51:00",1
"2013-05-03 10:26:00",1
"2013-05-02 16:15:00",1
"2013-04-26 11:28:00",1
"2013-04-25 16:51:00",1
"2013-04-25 16:23:00",1
"2013-04-25 13:52:00",1
"2013-04-25 12:37:00",1
"2013-04-25 12:28:00",1
"2013-04-25 11:43:00",1
"2013-04-25 11:19:00",1
"2013-04-25 11:18:00",1
"2013-04-25 11:17:00",1
"2013-04-24 12:50:00",1
"2013-04-24 11:17:00",1
"2013-04-23 11:47:00",1
"2013-04-22 16:53:00",1
"2013-04-18 17:27:00",1
"2013-04-18 15:30:00",1
"2013-04-18 13:51:00",1
"2013-04-18 13:00:00",1
"2013-04-17 15:33:00",1
"2013-04-16 14:45:00",1
"2013-04-16 10:12:00",1
"2013-04-15 17:32:00",1
"2013-04-15 16:35:00",1
"2013-04-15 16:21:00",1
"2013-04-12 09:01:00",1
"2013-04-12 07:33:00",1
"2013-04-11 15:18:00",1
"2013-04-11 13:43:00",1
"2013-04-11 13:37:00",1
"2013-04-10 15:34:00",1
"2013-04-09 10:12:00",1
"2013-04-08 18:43:00",1
"2013-04-08 09:22:00",1
"2013-04-08 09:21:00",1
"2013-04-05 08:27:00",1
"2013-04-04 14:57:00",1
"2013-04-04 13:34:00",1
"2013-04-03 13:49:00",1
"2013-04-03 08:43:00",1
"2013-04-01 15:05:00",1
"2013-03-31 15:03:00",1
"2013-03-31 15:02:00",1
"2013-03-29 10:45:00",1
"2013-03-28 12:53:00",1
"2013-03-28 11:23:00",1
"2013-03-28 08:44:00",1
"2013-03-27 14:45:00",1
"2013-03-27 13:03:00",1
"2013-03-27 10:33:00",1
"2013-03-26 13:52:00",1
"2013-03-26 13:33:00",1
"2013-03-26 09:34:00",1
"2013-03-22 12:22:00",1
"2013-03-20 14:29:00",1
"2013-03-15 09:02:00",1
"2013-03-15 08:32:00",1
"2013-03-11 16:20:00",1
"2013-03-08 14:33:00",1
"2013-03-07 14:36:00",1
"2013-03-05 13:14:00",1
"2013-03-05 10:23:00",1
"2013-03-04 16:50:00",1
"2013-03-01 08:26:00",1
"2013-02-27 16:20:00",1
"2013-02-23 08:55:00",1
"2013-02-19 07:10:00",1
"2013-02-15 09:22:00",1
"2013-02-15 07:56:00",1
"2013-02-12 14:17:00",1
"2013-02-08 10:18:00",1
"2013-02-06 15:11:00",1
"2013-02-04 17:02:00",1
"2013-02-04 15:15:00",1
"2013-02-04 12:07:00",1
"2013-02-01 12:49:00",1
"2013-01-31 15:55:00",1
"2013-01-30 13:33:00",1
"2013-01-30 09:45:00",1
"2013-01-28 18:50:00",1
"2013-01-28 16:42:00",1
"2013-01-28 11:06:00",1
"2013-01-25 11:32:00",1
"2013-01-24 13:30:00",1
"2013-01-18 18:48:00",1
"2013-01-16 15:34:00",1
"2013-01-16 15:15:00",1
"2013-01-16 08:58:00",1
"2013-01-15 17:20:00",1
"2013-01-15 17:17:00",1
"2013-01-15 17:13:00",1
"2013-01-15 10:20:00",1
"2013-01-11 14:25:00",1
"2013-01-11 11:09:00",1
"2013-01-10 12:51:00",1
"2013-01-08 16:08:00",1
"2013-01-08 13:17:00",1
"2013-01-03 10:56:00",1
"2012-12-27 19:03:00",1
"2012-12-23 15:19:00",1
"2012-12-18 11:20:00",1
"2012-12-17 12:37:00",1
"2012-12-17 11:56:00",1
"2012-12-15 16:43:00",1
"2012-12-13 17:39:00",1
"2012-12-13 14:21:00",1
"2012-12-13 09:13:00",1
"2012-12-11 13:54:00",1
"2012-12-11 13:53:00",1
"2012-12-10 12:17:00",1
"2012-12-08 15:43:00",1
"2012-12-07 12:23:00",1
"2012-12-06 17:57:00",1
"2012-12-06 17:56:00",1
"2012-12-06 09:07:00",1
"2012-12-05 10:34:00",1
"2012-12-05 09:53:00",1
"2012-12-04 12:12:00",1
"2012-12-03 10:12:00",1
"2012-12-03 10:11:00",1
"2012-12-03 10:10:00",1
"2012-12-03 10:08:00",1
"2012-12-03 07:59:00",1
"2012-12-03 07:57:00",1
"2012-12-03 07:56:00",1
"2012-12-03 07:55:00",1
"2012-12-02 13:36:00",1
"2012-12-02 13:34:00",1
"2012-11-30 19:09:00",1
"2012-11-29 20:00:00",1
"2012-11-29 19:57:00",1
"2012-11-29 19:55:00",1
"2012-11-29 19:54:00",1
"2012-11-29 09:35:00",1
"2012-11-28 10:28:00",1
"2012-11-27 19:23:00",1
"2012-11-27 15:08:00",1
"2012-11-26 14:43:00",1
"2012-11-26 12:46:00",1
"2012-11-26 12:43:00",1
"2012-11-21 10:35:00",1
"2012-11-20 17:31:00",1
"2012-11-19 10:13:00",1
"2012-11-15 16:30:00",1
"2012-11-15 14:31:00",1
"2012-11-15 13:57:00",1
"2012-11-14 16:08:00",1
"2012-11-14 14:45:00",1
"2012-11-14 13:56:00",1
"2012-11-13 15:11:00",1
"2012-11-13 10:35:00",1
"2012-11-13 10:29:00",1
"2012-11-13 10:22:00",1
"2012-11-13 09:40:00",1
"2012-11-09 13:00:00",1
"2012-11-09 12:52:00",1
"2012-11-09 09:17:00",1
"2012-11-08 19:55:00",1
"2012-11-08 19:54:00",1
"2012-11-05 16:55:00",1
"2012-11-02 10:05:00",1
"2012-11-01 12:10:00",1
"2012-10-31 12:11:00",1
"2012-10-25 10:24:00",1
"2012-10-24 15:58:00",1
"2012-10-24 13:27:00",1
"2012-10-23 12:45:00",1
"2012-10-23 09:17:00",1
"2012-10-19 16:10:00",1
"2012-10-17 15:59:00",1
"2012-10-16 13:30:00",1
"2012-10-16 13:18:00",1
"2012-10-16 13:17:00",1
"2012-10-11 17:39:00",1
"2012-10-11 15:59:00",1
"2012-10-10 15:10:00",1
"2012-10-04 16:08:00",1
"2012-10-04 11:13:00",1
"2012-10-03 18:59:00",1
"2012-09-26 15:10:00",1
"2012-09-26 10:25:00",1
"2012-09-25 20:55:00",1
"2012-09-25 10:04:00",1
"2012-09-24 16:08:00",1
"2012-09-24 15:54:00",1
"2012-09-20 17:01:00",1
"2012-09-20 09:23:00",1
"2012-09-19 17:34:00",1
"2012-09-19 14:40:00",1
"2012-09-19 14:39:00",1
"2012-09-19 14:38:00",1
"2012-09-18 16:37:00",1
"2012-09-18 13:13:00",1
"2012-09-18 11:40:00",1
"2012-09-18 11:38:00",1
"2012-09-18 11:23:00",1
"2012-09-18 09:32:00",1
"2012-09-18 09:31:00",1
"2012-09-18 08:54:00",1
"2012-09-16 16:47:00",1
"2012-09-15 16:37:00",1
"2012-09-15 11:16:00",1
"2012-09-14 09:40:00",1
"2012-09-14 06:52:00",1
"2012-09-14 06:51:00",1
"2012-09-11 10:14:00",1
"2012-09-10 13:53:00",1
"2012-09-10 12:42:00",1
"2012-09-08 10:31:00",1
"2012-09-07 09:32:00",1
"2012-09-04 15:17:00",1
"2012-08-30 13:27:00",1
"2012-08-29 10:59:00",1
"2012-08-29 07:41:00",1
"2012-08-23 11:23:00",1
"2012-08-22 12:42:00",1
"2012-08-21 15:24:00",1
"2012-08-17 15:33:00",1
"2012-08-16 15:50:00",1
"2012-08-16 07:45:00",1
"2012-08-16 07:08:00",1
"2012-08-15 14:20:00",1
"2012-08-14 07:43:00",1
"2012-08-13 11:21:00",1
"2012-08-13 10:36:00",1
"2012-08-10 19:49:00",1
"2012-08-09 16:16:00",1
"2012-08-09 14:37:00",1
"2012-08-09 13:15:00",1
"2012-08-07 14:39:00",1
"2012-08-07 14:08:00",1
"2012-08-03 18:17:00",1
"2012-08-03 15:56:00",1
"2012-08-01 08:22:00",1
"2012-07-31 12:10:00",1
"2012-07-31 09:06:00",1
"2012-07-27 15:52:00",1
"2012-07-26 14:09:00",1
"2012-07-26 12:58:00",1
"2012-07-26 09:25:00",1
"2012-07-25 15:41:00",1
"2012-07-23 14:06:00",1
"2012-07-23 13:05:00",1
"2012-07-23 12:30:00",1
"2012-07-22 12:05:00",1
"2012-07-20 10:21:00",1
"2012-07-19 14:44:00",1
"2012-07-17 16:37:00",1
"2012-07-17 14:30:00",1
"2012-07-16 12:47:00",1
"2012-07-15 17:15:00",1
"2012-07-13 18:27:00",1
"2012-07-13 17:15:00",1
"2012-07-13 17:13:00",1
"2012-07-13 13:08:00",1
"2012-07-12 17:55:00",1
"2012-07-12 15:25:00",1
"2012-07-12 15:00:00",1
"2012-07-12 11:42:00",1
"2012-07-12 10:26:00",1
"2012-07-10 14:31:00",1
"2012-07-10 13:50:00",1
"2012-07-10 10:21:00",1
"2012-07-08 15:46:00",1
"2012-07-08 13:14:00",1
"2012-07-06 09:31:00",1
"2012-07-05 16:20:00",1
"2012-07-03 09:55:00",1
"2012-06-29 15:00:00",1
"2012-06-29 14:59:00",1
"2012-06-29 12:02:00",1
"2012-06-28 10:44:00",1
"2012-06-27 14:07:00",1
"2012-06-27 14:05:00",1
"2012-06-27 14:04:00",1
"2012-06-27 13:54:00",1
"2012-06-26 19:39:00",1
"2012-06-26 16:46:00",1
"2012-06-26 16:45:00",1
"2012-06-26 16:44:00",1
"2012-06-26 16:43:00",1
"2012-06-26 16:41:00",1
"2012-06-26 16:40:00",1
"2012-06-26 16:37:00",1
"2012-06-26 13:25:00",1
"2012-06-26 08:50:00",1
"2012-06-25 19:40:00",1
"2012-06-25 19:39:00",1
"2012-06-25 19:37:00",1
"2012-06-25 17:56:00",1
"2012-06-24 16:21:00",1
"2012-06-23 12:16:00",1
"2012-06-22 10:58:00",1
"2012-06-22 08:01:00",1
"2012-06-21 13:19:00",1
"2012-06-20 12:57:00",1
"2012-06-20 10:13:00",1
"2012-06-20 08:53:00",1
"2012-06-14 17:50:00",1
"2012-06-13 15:40:00",1
"2012-06-12 18:08:00",1
"2012-06-12 16:17:00",1
"2012-06-12 10:21:00",1
"2012-06-06 18:53:00",1
"2012-06-06 18:52:00",1
"2012-06-06 08:49:00",1
"2012-06-05 19:24:00",1
"2012-06-04 16:24:00",1
"2012-06-04 14:26:00",1
"2012-06-04 11:54:00",1
"2012-06-03 07:55:00",1
"2012-06-01 15:58:00",1
"2012-05-31 11:26:00",1
"2012-05-30 19:34:00",1
"2012-05-27 17:43:00",1
"2012-05-23 16:25:00",1
"2012-05-22 12:22:00",1
"2012-05-22 11:44:00",1
"2012-05-16 18:17:00",1
"2012-05-15 10:58:00",1
"2012-05-11 19:47:00",1
"2012-05-11 19:46:00",1
"2012-05-10 15:51:00",1
"2012-05-08 13:34:00",1
"2012-05-08 12:55:00",1
"2012-05-08 09:35:00",1
"2012-05-07 12:35:00",1
"2012-05-04 14:38:00",1
"2012-05-03 18:45:00",1
"2012-05-02 15:37:00",1
"2012-05-02 07:30:00",1
"2012-04-30 14:38:00",1
"2012-04-27 19:40:00",1
"2012-04-27 11:20:00",1
"2012-04-27 11:19:00",1
"2012-04-27 09:54:00",1
"2012-04-25 08:58:00",1
"2012-04-24 16:35:00",1
"2012-04-23 17:16:00",1
"2012-04-23 16:04:00",1
"2012-04-20 18:31:00",1
"2012-04-20 17:25:00",1
"2012-04-20 13:29:00",1
"2012-04-20 12:50:00",1
"2012-04-19 11:22:00",1
"2012-04-18 10:29:00",1
"2012-04-17 14:38:00",1
"2012-04-16 09:04:00",1
"2012-04-15 10:26:00",1
"2012-04-13 19:45:00",1
"2012-04-12 10:39:00",1
"2012-04-12 10:35:00",1
"2012-04-12 09:16:00",1
"2012-04-11 08:21:00",1
"2012-04-10 09:06:00",1
"2012-04-06 19:46:00",1
"2012-04-05 13:55:00",1
"2012-04-04 17:34:00",1
"2012-04-04 12:25:00",1
"2012-04-02 09:59:00",1
"2012-03-30 16:56:00",1
"2012-03-29 16:46:00",1
"2012-03-28 16:17:00",1
"2012-03-23 16:36:00",1
"2012-03-21 14:09:00",1
"2012-03-21 14:08:00",1
"2012-03-21 14:07:00",1
"2012-03-21 12:32:00",1
"2012-03-20 14:42:00",1
"2012-03-20 11:56:00",1
"2012-03-19 17:28:00",1
"2012-03-19 13:26:00",1
"2012-03-16 14:20:00",1
"2012-03-15 16:05:00",1
"2012-03-15 13:18:00",1
"2012-03-15 09:50:00",1
"2012-03-14 17:06:00",1
"2012-03-14 09:46:00",1
"2012-03-14 06:27:00",1
"2012-03-13 16:53:00",1
"2012-03-13 11:21:00",1
"2012-03-11 12:24:00",1
"2012-03-08 13:49:00",1
"2012-03-01 10:45:00",1
"2012-02-29 09:02:00",1
"2012-02-28 12:23:00",1
"2012-02-24 16:49:00",1
"2012-02-23 18:22:00",1
"2012-02-23 18:16:00",1
"2012-02-22 15:06:00",1
"2012-02-22 13:21:00",1
"2012-02-21 15:45:00",1
"2012-02-17 11:35:00",1
"2012-02-15 14:43:00",1
"2012-02-15 12:13:00",1
"2012-02-15 11:37:00",1
"2012-02-15 09:20:00",1
"2012-02-10 17:13:00",1
"2012-02-10 17:11:00",1
"2012-02-09 13:31:00",1
"2012-02-09 08:01:00",1
"2012-02-06 14:31:00",1
"2012-02-02 11:48:00",1
"2012-02-02 10:20:00",1
"2012-02-01 12:35:00",1
"2012-02-01 12:10:00",1
"2012-01-31 13:01:00",1
"2012-01-30 09:45:00",1
"2012-01-27 19:33:00",1
"2012-01-27 19:26:00",1
"2012-01-19 16:20:00",1
"2012-01-19 12:44:00",1
"2012-01-19 09:34:00",1
"2012-01-18 06:19:00",1
"2012-01-12 11:43:00",1
"2012-01-12 08:00:00",1
"2012-01-12 07:59:00",1
"2012-01-05 17:19:00",1
"2012-01-04 09:53:00",1
"2012-01-04 09:42:00",1
"2011-12-23 14:45:00",1
"2011-12-15 15:23:00",1
"2011-12-15 14:49:00",1
"2011-12-15 13:02:00",1
"2011-12-13 17:23:00",1
"2011-12-12 17:52:00",1
"2011-12-12 17:35:00",1
"2011-12-12 11:45:00",1
"2011-12-08 19:18:00",1
"2011-12-08 11:28:00",1
"2011-12-08 11:10:00",1
"2011-12-07 12:48:00",1
"2011-12-06 10:26:00",1
"2011-12-05 15:29:00",1
"2011-12-05 11:14:00",1
"2011-12-05 11:09:00",1
"2011-12-05 11:08:00",1
"2011-12-05 10:07:00",1
"2011-12-05 10:06:00",1
"2011-12-03 19:45:00",1
"2011-12-03 11:46:00",1
"2011-12-03 10:08:00",1
"2011-12-03 10:07:00",1
"2011-12-03 10:06:00",1
"2011-12-02 16:47:00",1
"2011-12-02 16:46:00",1
"2011-12-02 16:43:00",1
"2011-12-02 16:42:00",1
"2011-12-02 16:41:00",1
"2011-12-02 16:39:00",1
"2011-12-02 16:37:00",1
"2011-12-02 10:34:00",1
"2011-12-01 16:05:00",1
"2011-12-01 16:02:00",1
"2011-12-01 14:18:00",1
"2011-11-30 11:41:00",1
"2011-11-30 09:26:00",1
"2011-11-29 19:01:00",1
"2011-11-29 14:32:00",1
"2011-11-29 12:23:00",1
"2011-11-29 12:21:00",1
"2011-11-29 10:54:00",1
"2011-11-29 10:38:00",1
"2011-11-29 10:37:00",1
"2011-11-29 09:56:00",1
"2011-11-28 08:47:00",1
"2011-11-28 07:17:00",1
"2011-11-28 07:16:00",1
"2011-11-26 17:12:00",1
"2011-11-22 16:28:00",1
"2011-11-22 16:09:00",1
"2011-11-21 12:56:00",1
"2011-11-21 10:22:00",1
"2011-11-21 10:11:00",1
"2011-11-21 10:10:00",1
"2011-11-21 09:14:00",1
"2011-11-18 10:12:00",1
"2011-11-17 11:02:00",1
"2011-11-17 09:04:00",1
"2011-11-16 13:13:00",1
"2011-11-16 09:30:00",1
"2011-11-16 09:29:00",1
"2011-11-15 13:48:00",1
"2011-11-15 12:26:00",1
"2011-11-15 11:03:00",1
"2011-11-14 12:05:00",1
"2011-11-10 13:17:00",1
"2011-11-09 16:42:00",1
"2011-11-09 15:56:00",1
"2011-11-09 15:48:00",1
"2011-11-09 13:03:00",1
"2011-11-08 15:24:00",1
"2011-11-08 14:41:00",1
"2011-11-08 12:46:00",1
"2011-11-08 11:58:00",1
"2011-11-08 11:53:00",1
"2011-11-08 11:52:00",1
"2011-11-08 11:29:00",1
"2011-11-07 17:54:00",1
"2011-11-07 12:48:00",1
"2011-11-03 14:16:00",1
"2011-11-03 14:10:00",1
"2011-11-02 11:10:00",1
"2011-10-31 12:25:00",1
"2011-10-27 16:40:00",1
"2011-10-27 14:58:00",1
"2011-10-27 13:44:00",1
"2011-10-27 10:59:00",1
"2011-10-27 08:20:00",1
"2011-10-26 17:03:00",1
"2011-10-26 12:36:00",1
"2011-10-25 10:07:00",1
"2011-10-24 13:42:00",1
"2011-10-24 08:23:00",1
"2011-10-24 08:22:00",1
"2011-10-22 16:08:00",1
"2011-10-21 18:16:00",1
"2011-10-21 16:08:00",1
"2011-10-21 15:30:00",1
"2011-10-20 17:56:00",1
"2011-10-20 17:14:00",1
"2011-10-20 13:32:00",1
"2011-10-20 13:31:00",1
"2011-10-19 13:44:00",1
"2011-10-18 12:27:00",1
"2011-10-16 10:29:00",1
"2011-10-14 12:40:00",1
"2011-10-12 14:21:00",1
"2011-10-12 09:23:00",1
"2011-10-11 16:32:00",1
"2011-10-11 11:31:00",1
"2011-10-11 06:42:00",1
"2011-10-08 09:24:00",1
"2011-10-07 07:20:00",1
"2011-10-06 14:18:00",1
"2011-10-06 14:03:00",1
"2011-10-05 14:29:00",1
"2011-10-05 11:46:00",1
"2011-10-05 11:45:00",1
"2011-10-04 17:42:00",1
"2011-10-04 15:00:00",1
"2011-09-30 16:26:00",1
"2011-09-30 09:47:00",1
"2011-09-28 12:55:00",1
"2011-09-28 11:22:00",1
"2011-09-28 08:52:00",1
"2011-09-28 08:46:00",1
"2011-09-27 09:14:00",1
"2011-09-26 15:59:00",1
"2011-09-23 10:58:00",1
"2011-09-23 10:15:00",1
"2011-09-22 19:45:00",1
"2011-09-19 16:47:00",1
"2011-09-16 17:45:00",1
"2011-09-16 15:40:00",1
"2011-09-16 14:01:00",1
"2011-09-16 13:53:00",1
"2011-09-15 09:34:00",1
"2011-09-14 18:08:00",1
"2011-09-14 18:02:00",1
"2011-09-14 13:04:00",1
"2011-09-14 11:10:00",1
"2011-09-12 10:17:00",1
"2011-09-10 16:39:00",1
"2011-09-09 19:34:00",1
"2011-09-09 18:44:00",1
"2011-09-09 16:37:00",1
"2011-09-09 16:11:00",1
"2011-09-09 11:44:00",1
"2011-09-06 18:19:00",1
"2011-09-06 17:09:00",1
"2011-09-02 11:39:00",1
"2011-09-01 12:03:00",1
"2011-08-31 09:28:00",1
"2011-08-30 15:52:00",1
"2011-08-29 14:42:00",1
"2011-08-26 15:26:00",1
"2011-08-26 12:21:00",1
"2011-08-23 11:01:00",1
"2011-08-23 11:00:00",1
"2011-08-22 14:49:00",1
"2011-08-20 11:12:00",1
"2011-08-18 14:36:00",1
"2011-08-18 14:11:00",1
"2011-08-18 10:57:00",1
"2011-08-18 09:02:00",1
"2011-08-16 13:07:00",1
"2011-08-12 14:50:00",1
"2011-08-12 13:37:00",1
"2011-08-10 11:25:00",1
"2011-08-10 11:24:00",1
"2011-08-08 06:03:00",1
"2011-08-04 15:42:00",1
"2011-08-04 14:24:00",1
"2011-08-04 10:07:00",1
"2011-08-04 09:19:00",1
"2011-08-03 18:06:00",1
"2011-08-03 15:19:00",1
"2011-08-03 15:18:00",1
"2011-08-02 11:55:00",1
"2011-08-01 17:40:00",1
"2011-08-01 16:16:00",1
"2011-07-29 17:35:00",1
"2011-07-29 10:39:00",1
"2011-07-29 08:59:00",1
"2011-07-28 15:29:00",1
"2011-07-27 10:32:00",1
"2011-07-26 12:18:00",1
"2011-07-25 11:49:00",1
"2011-07-22 12:39:00",1
"2011-07-21 18:01:00",1
"2011-07-21 09:27:00",1
"2011-07-20 19:54:00",1
"2011-07-20 15:25:00",1
"2011-07-20 12:18:00",1
"2011-07-20 11:29:00",1
"2011-07-18 13:27:00",1
"2011-07-18 13:20:00",1
"2011-07-18 11:51:00",1
"2011-07-18 10:11:00",1
"2011-07-18 09:09:00",1
"2011-07-16 13:49:00",1
"2011-07-15 12:30:00",1
"2011-07-14 19:20:00",1
"2011-07-13 17:43:00",1
"2011-07-13 17:42:00",1
"2011-07-11 15:55:00",1
"2011-07-11 14:53:00",1
