Event,n
U02611,16
U02612,2
U02613,3
U02614,2
U02615,3
U02616,4
U02617,2
U02618,1
U02619,5
U02620,4
U02621,6
U02622,5
U02623,16
U02624,3
U02625,4
U02626,3
U02627,4
U02628,35
U02629,6
U02630,4
U02631,3
U02632,17
U02633,3
U02634,7
U02635,6
U02636,3
U02637,6
U02638,2
U02639,2
U02640,4
U02641,4
U02642,2
U02644,2
U02645,12
U02646,3
U02647,1
U02648,1
U02649,1
U02651,2
U02652,1
U02653,1
U02654,3
U02655,1
U02656,3
U02657,6
U02658,5
U02659,2
U02660,4
U02661,22
U02662,1
U02663,3
U02664,3
U02665,2
U02666,31
U02667,11
U02668,2
U02669,2
U02670,4
U02671,2
U02672,17
U02673,1
U02674,3
U02675,1
U02676,2
U02677,2
U02678,5
U02679,13
U02680,5
U02681,4
U02682,1
U02683,2
U02684,4
U02685,5
U02686,6
U02687,5
U02688,5
U02689,2
U02690,6
U02691,2
U02692,5
U02693,2
U02694,3
U02695,2
U02696,2
U02697,6
U02698,3
U02699,6
U02700,1
U02702,2
U02703,5
U02704,4
U02705,6
U02706,6
U02707,4
U02708,1
U02709,6
U02710,6
U02711,1
U02712,1
U02713,1
U02714,6
U02715,4
U02716,5
U02718,2
U02719,1
U02720,1
U02721,1
U02722,1
U02723,2
U02724,2
U02725,6
U02726,6
U02727,5
U02728,3
U02729,1
U02730,4
U02731,4
U02732,6
U02733,2
U02734,5
U02735,4
U02736,2
U02737,2
U02738,6
U02739,6
U02740,4
U02741,1
U02742,4
U02743,6
U02745,6
U02746,4
U02747,6
U02748,3
U02749,6
U02750,1
U02751,2
U02752,4
U02753,6
U02754,5
U02755,3
U02756,5
U02757,5
U02758,1
U02759,17
U02760,1
U02761,6
U02762,6
U02763,6
U02765,1
U02766,6
U02767,3
U02768,1
U02769,18
U02770,6
U02771,2
U02772,4
U02773,6
U02774,4
U02775,2
U02776,4
U02777,8
U02778,5
U02779,4
U02780,62
U02781,2
U02782,49
U02783,7
U02784,4
U02785,1
U02787,5
U02789,3
U02790,4
U02791,1
U02792,7
U02794,3
U02795,1
U02796,1
U02797,1
U02798,3
U02799,22
U02801,4
U02802,2
U02803,2
U02804,1
U02805,1
U02806,6
U02807,1
U02808,3
U02809,1
U02810,5
U02811,4
U02812,4
U02813,1
U02814,5
U02815,3
U02816,1
U02817,425
U02818,6
U02819,4
U02820,1
U02821,2
U02822,60
U02823,6
U02824,1
U02825,1
U02826,1
U02827,1
U02830,1
U02831,1
U02832,6
U02833,604
U02834,1
U02835,4
U02836,2
U02837,1
U02839,1
U02840,1
U02842,2
U02845,67
U02847,2
U02848,1
U02850,17
U02851,5
U02852,14
U02853,61
U02854,4
U02856,5
U02857,12
U02858,2
U02859,5
U02860,1
U02861,1
U02862,2
U02863,31
U02864,6
U02865,1
U02866,2
U02868,3
U02869,3
U02870,6
U02871,1
U02872,1
U02873,42
U02875,3
U02876,6
U02877,4
U02878,4
U02879,296
U02880,1
U02881,1
U02882,2
U02883,1
U02884,5
U02885,1
U02886,3
U02887,2
U02888,1
U02889,1
U02890,4
U02891,4
U02892,12
U02893,3
U02894,3
U02896,1
U02897,3
U02899,77
U02900,5
U02901,1
U02902,1
U02903,1
U02904,1
U02905,3
U02906,1
U02907,1
U02908,1
U02909,2
U02910,4
U02911,5
U02912,3
U02913,4
U02914,5
U02915,23
U02916,2
U02917,9
U02918,4
U02919,1
U02920,2
U02921,3
U02922,6
U02923,3
U02924,1
U02925,3
U02926,11
U02927,1
U02928,6
U02929,4
U02930,1
U02931,18
U02932,4
U02933,2
U02934,2
U02935,1
U02936,3
U02937,4
U02938,2
U02939,3
U02940,3
U02941,2
U02942,7
U02943,1
U02945,1
U02946,288
U02947,1
U02948,1
U02949,1
U02950,1
U02951,2
U02952,1
U02953,3
U02954,1
U02956,2
U02957,1
U02958,1
U02959,1
U02960,1
U02961,1
U02962,1
U02963,12
U02964,1
U02965,1
U02966,1
U02967,56
U02968,1
U02969,1
U02970,2
U02971,7
U02972,1
U02973,1
U02974,62
U02975,2
U02976,1
U02977,3
U02978,5
U02979,53
U02980,1
U02981,2
U02982,4
U02983,1
U02984,4
U02986,3
U02987,1
U02988,1
U02989,41
U02990,40
U02991,2
U02992,1
U02993,6
U02994,5
U02995,2
U02996,6
U02997,2
U02998,4
U02999,4
U03000,5
U03001,4
U03002,4
U03003,2
U03004,3
U03005,8
U03006,5
U03007,2
U03008,2
U03009,5
U03010,3
U03011,3
U03012,1
U03013,2
U03014,6
U03015,5
U03016,1
U03017,1
U03018,1
U03019,1
U03020,1
U03021,1
U03022,1
U03023,1
U03024,1
U03025,1
U03026,1
U03027,2
U03028,1
U03029,7
U03030,1
U03031,1
U03032,1
U03033,1
U03034,1
U03035,2
U03036,2
U03037,2
U03038,2
U03039,2
U03040,2
U03041,2
U03042,2
U03043,2
U03044,2
U03045,1
U03046,2
U03047,2
U03048,2
U03049,2
U03050,2
U03051,2
U03052,3
U03053,1
U03054,3
U03055,2
U03056,1
U03057,3
U03058,4
U03059,4
U03060,4
U03061,6
U03062,7
U03063,3
U03064,6
U03065,2
U03066,3
U03068,2
U03069,50
U03070,5
U03071,2
U03073,1
U03074,4
U03075,7
U03076,7
U03077,1
U03078,2
U03079,2
U03080,7
U03081,41
U03082,3
U03084,6
U03085,4
U03086,6
U03087,8
U03088,2
U03089,1
U03090,2
U03091,1
U03092,4
U03093,4
U03094,3
U03095,2
U03096,4
U03097,1
U03098,2
U03099,2
U03100,4
U03101,10
U03102,5
U03103,4
U03104,5
U03105,2
U03106,2
U03107,2
U03108,1
U03109,1
U03110,1
U03112,50
U03113,2
U03114,1
U03115,3
U03116,3
U03117,4
U03118,1
U03119,5
U03120,5
U03121,2
U03122,5
U03123,4
U03124,4
U03125,2
U03126,2
U03127,6
U03128,3
U03129,2
U03130,50
U03131,3
U03132,4
U03133,4
U03134,2
U03135,4
U03136,5
U03137,1
U03139,39
U03140,8
U03141,1
U03142,5
U03143,2
U03144,2
U03145,4
U03146,5
U03147,4
U03148,3
U03149,3
U03150,4
U03151,3
U03152,3
U03154,2
U03155,2
U03156,2
U03157,1
U03158,2
U03159,1
U03160,41
U03161,1
U03162,1
U03163,4
U03164,4
U03165,11
U03167,1
U03168,4
U03169,2
U03170,1
U03171,2
U03172,1
U03173,2
U03174,1
U03175,4
U03176,8
U03177,4
U03178,2
U03179,4
U03180,3
U03182,7
U03183,4
U03184,4
U03185,1
U03186,1
U03187,4
U03188,3
U03189,1
U03190,2
U03191,9
U03192,2
U03193,2
U03194,3
U03195,4
U03196,2
U03197,5
U03198,1
U03199,1
U03200,3
U03201,12
U03203,1
U03204,14
U03205,2
U03206,1
U03207,1
U03208,1
U03209,3
U03210,10
U03211,1
U03212,3
U03213,1
U03214,1
U03215,3
U03216,1
U03217,2
U03218,3
U03219,31
U03220,50
U03221,8
U03223,1
U03224,1
U03225,4
U03226,3
U03230,1
U03231,6
U03232,1
U03233,1
U03234,8
U03235,1
U03236,9
U03237,1
U03238,5
U03239,3
U03240,1
U03241,1
U03242,50
U03243,1
U03244,1
U03245,3
U03246,4
U03247,2
U03248,13
U03249,1
U03250,1
U03251,1
U03252,4
U03253,5
U03254,13
U03255,2
U03256,4
U03257,5
U03258,2
U03259,2
U03260,2
U03261,6
U03262,1
U03263,41
U03264,1
U03265,4
U03266,3
U03267,1
U03268,3
U03269,1
U03271,1
U03272,2
U03274,1
U03275,18
U03276,3
U03277,4
U03278,1
U03279,2
U03280,2
U03281,4
U03282,1
U03283,2
U03284,3
U03285,1
U03286,3
U03287,2
U03288,1
U03289,3
U03290,1
U03292,3
U03293,5
U03295,1
U03296,1
U03297,3
U03298,3
U03299,1
U03300,1
U03301,17
U03302,1
U03303,1
U03304,1
U03305,40
U03306,1
U03307,3
U03308,1
U03309,4
U03310,13
U03311,1
U03312,1
U03313,1
U03314,1
U03315,1
U03316,1
U03317,3
U03318,3
U03319,3
U03322,1
U03323,1
U03325,17
U03326,2
U03327,3
U03328,1
U03329,3
U03330,2
U03331,1
U03332,1
U03333,3
U03334,1
U03335,2
U03336,1
U03337,3
U03338,7
U03339,6
U03340,1
U03341,2
U03343,1
U03344,2
U03345,2
U03346,4
U03347,1
U03348,9
U03349,1
U03351,1
U03353,1
U03355,15
U03356,3
U03357,1
U03358,2
U03359,3
U03360,1
U03361,1
U03362,8
U03364,1
U03365,1
U03366,1
U03367,1
U03369,2
U03370,9
U03371,9
U03372,11
U03373,2
U03374,1
U03377,1
U03378,2
U03379,2
U03380,2
U03382,23
U03383,2
U03384,5
U03386,1
U03387,1
U03388,2
U03389,2
U03390,3
U03392,15
U03393,1
U03394,3
U03395,1
U03396,2
U03397,1
U03399,2
U03400,1
U03401,1
U03402,2
U03403,1
U03404,1
U03405,2
U03406,1
U03407,1
U03409,1
U03410,1
U03411,1
U03413,1
U03414,1
U03416,1
U03418,7
U03420,1
U03421,2
U03422,1
U03423,19
U03424,5
U03425,5
U03426,4
U03427,1
U03428,1
U03429,7
U03430,1
U03431,5
U03432,3
U03433,5
U03434,1
U03435,3
U03436,1
U03437,5
U03438,1
U03439,5
U03440,2
U03441,1
U03442,72
U03443,3
U03444,1
U03445,11
U03446,15
U03447,1
U03448,1
U03449,2
U03450,2
U03451,4
U03453,1
U03454,15
U03455,3
U03456,4
U03457,3
U03458,1
U03459,3
U03460,1
U03461,10
U03464,1
U03465,23
U03467,3
U03468,2
U03469,1
U03470,2
U03472,13
U03473,603
U03474,4
U03475,1
U03476,12
U03478,2
U03479,6
U03481,6
U03482,4
U03483,3
U03484,6
U03485,1
U03486,4
U03487,3
U03488,3
U03489,6
U03490,3
U03491,4
U03493,1
U03494,3
U03495,1
U03496,3
U03497,1
U03498,1
U03499,3
U03500,1
U03501,1
U03502,2
U03503,1
U03504,2
U03505,5
U03506,5
U03507,1
U03508,1
U03512,6
U03513,1
U03514,26
U03515,2
U03516,7
U03517,12
U03518,1
U03519,1
U03521,1
U03523,3
U03525,1
U03526,6
U03527,1
U03528,2
U03529,2
U03530,3
U03531,5
U03532,2
U03533,6
U03534,1
U03535,6
U03536,5
U03537,6
U03538,2
U03539,5
U03540,6
U03541,6
U03542,3
U03543,4
U03544,2
U03545,1
U03546,3
U03547,4
U03548,6
U03549,6
U03550,2
U03551,6
U03552,2
U03553,5
U03554,2
U03555,5
U03556,12
U03557,5
U03558,5
U03559,3
U03560,1
U03561,6
U03562,5
U03563,13
U03564,1
U03565,3
U03566,3
U03567,9
U03568,45
U03569,4
U03570,27
U03571,2
U03572,1
U03573,3
U03574,13
U03575,2
U03576,6
U03577,2
U03578,4
U03579,2
U03580,4
U03581,6
U03582,2
U03583,6
U03584,2
U03585,2
U03586,10
U03587,6
U03588,6
U03589,6
U03590,3
U03591,2
U03592,4
U03593,3
U03594,3
U03595,1
U03597,308
U03598,6
U03599,2
U03600,1
U03601,3
U03602,4
U03603,3
U03604,2
U03605,1
U03606,1
U03607,2
U03608,9
U03609,2
U03610,26
U03611,4
U03612,1
U03613,1
U03614,2
U03615,1
U03616,1
U03617,3
U03618,6
U03619,6
U03620,2
U03621,4
U03622,1
U03623,3
U03624,6
U03625,6
U03626,3
U03627,3
U03628,2
U03629,2
U03630,2
U03631,5
U03632,3
U03633,1
U03634,1
U03635,3
U03636,2
U03637,5
U03638,3
U03639,2
U03640,4
U03641,2
U03642,6
U03643,3
U03644,6
U03645,1
U03646,6
U03647,5
U03648,20
U03649,3
U03650,6
U03651,5
U03652,2
U03653,2
U03654,2
U03655,1
U03656,2
U03657,3
U03658,2
U03659,6
U03660,6
U03661,1
U03662,6
U03663,4
U03664,4
U03665,6
U03666,1
U03667,3
U03668,6
U03669,6
U03670,1
U03671,2
U03672,9
U03673,1
U03674,4
U03675,2
U03676,6
U03677,1
U03678,1
U03679,2
U03681,3
U03682,4
U03683,2
U03684,7
U03685,4
U03686,7
U03687,1
U03688,8
U03689,4
U03690,3
U03691,2
U03692,3
U03693,3
U03694,3
U03695,2
U03696,3
U03697,6
U03698,3
U03699,7
U03700,3
U03701,3
U03702,1
U03703,1
U03704,1
U03705,1
U03706,1
U03707,1
U03708,1
U03709,1
U03710,4
U03711,1
U03712,1
U03713,19
U03714,11
U03715,5
U03716,13
U03717,3
U03718,6
U03719,2
U03720,1
U03721,1
U03722,2
U03723,1
U03724,4
U03725,2
U03726,2
U03727,5
U03728,5
U03729,1
U03730,5
U03731,1
U03732,4
U03733,1
U03734,6
U03736,1
U03737,3
U03738,1
U03739,2
U03740,5
U03741,20
U03742,1
U03743,1
U03744,1
U03745,1
U03746,1
U03747,2
U03748,5
U03749,2
U03750,6
U03751,1
U03752,4
U03753,1
U03755,1
U03756,10
U03757,1
U03758,6
U03759,1
U03760,5
U03761,1
U03762,1
U03763,8
U03765,1
U03766,1
U03767,1
U03768,1
U03769,1
U03771,5
U03772,1
U03773,1
U03774,1
U03775,1
U03777,1
U03778,1
U03779,1
U03780,1
U03781,1
U03782,1
U03783,12
U03784,10
U03785,1
U03786,1
U03787,1
U03788,3
U03789,1
U03790,6
U03791,6
U03793,2
U03794,2
U03795,1
U03796,6
U03797,2
U03798,1
U03799,1
U03800,1
U03801,1
U03802,1
U03803,1
U03804,4
U03805,7
U03806,1
U03807,16
U03809,5
U03810,6
U03811,2
U03812,2
U03813,6
U03814,1
U03815,3
U03816,1
U03817,1
U03818,1
U03819,1
U03820,1
U03821,1
U03822,2
U03823,3
U03824,1
U03825,1
U03826,2
U03828,13
U03829,5
U03830,1
U03831,1
U03832,3
U03833,14
U03834,1
U03835,7
U03836,1
U03837,1
U03838,1
U03839,18
U03840,1
U03841,3
U03842,1
U03843,1
U03844,1
U03845,1
U03846,1
U03847,10
U03848,1
U03849,1
U03850,1
U03851,3
U03852,1
U03853,1
U03854,3
U03855,1
U03856,1
U03857,1
U03858,1
U03859,1
U03860,9
U03861,1
U03862,1
U03863,1
U03864,1
U03865,1
U03866,1
U03867,1
U03868,1
U03869,1
U03870,1
U03871,1
U03872,1
U03873,1
U03874,1
U03875,2
U03876,1
U03877,2
U03879,1
U03880,1
U03881,1
U03882,4
U03883,1
U03884,1
U03886,1
U03887,4
U03888,1
U03889,1
U03890,1
U03891,1
U03892,1
U03893,1
U03894,4
U03895,1
U03896,1
U03897,1
U03898,3
U03899,1
U03900,1
U03901,6
U03902,21
U03903,1
U03904,15
U03905,6
U03906,1
U03907,6
U03909,5
U03910,2
U03911,3
U03912,12
U03913,1
U03914,12
U03915,6
U03916,1
U03917,1
U03918,1
U03919,1
U03920,1
U03921,2
U03922,10
U03923,1
U03926,4
U03927,13
U03928,3
U03929,6
U03931,1
U03932,3
U03933,1
U03934,1
U03935,1
U03936,4
U03937,1
U03939,1
U03940,1
U03941,1
U03942,2
U03943,1
U03945,14
U03946,1
U03947,1
U03949,1
U03950,6
U03951,1
U03952,2
U03953,1
U03954,1
U03955,1
U03956,2
U03957,1
U03958,1
U03959,1
U03960,1
U03961,1
U03962,1
U03963,6
U03964,1
U03965,9
U03966,1
U03967,17
U03968,1
U03970,1
U03971,1
U03972,1
U03973,1
U03974,1
U03975,1
U03976,1
U03977,1
U03978,1
U03979,1
U03980,3
U03981,2
U03982,1
U03983,1
U03984,1
U03985,1
U03986,1
U03987,4
U03988,2
U03989,5
U03990,4
U03991,2
U03992,1
U03994,5
U03995,67
U03996,1
U03997,6
U03998,3
U03999,6
U04000,5
U04001,1
U04002,1
U04003,3
U04004,5
U04005,25
U04006,1
U04007,6
U04008,6
U04009,4
U04010,4
U04011,1
U04012,1
U04013,3
U04014,14
U04015,3
U04016,2
U04017,9
U04018,3
U04019,1
U04020,7
U04021,2
U04022,1
U04024,143
U04025,47
U04026,4
U04027,2
U04028,2
U04029,2
U04030,11
U04031,8
U04032,5
U04033,2
U04034,2
U04035,1
U04037,1
U04038,2
U04039,2
U04041,26
U04043,4
U04044,5
U04045,1
U04046,2
U04047,4
U04048,3
U04050,12
U04051,4
U04052,1
U04053,2
U04054,8
U04055,2
U04056,4
U04057,6
U04058,2
U04059,2
U04060,1
U04061,3
U04062,4
U04063,7
U04064,5
U04065,2
U04066,2
U04067,4
U04068,3
U04069,4
U04070,2
U04071,2
U04072,5
U04073,26
U04074,1
U04075,4
U04076,5
U04078,13
U04079,6
U04080,6
U04081,3
U04082,2
U04083,2
U04084,5
U04085,2
U04086,2
U04087,1
U04088,4
U04089,5
U04090,4
U04091,1
U04092,10
U04093,3
U04094,5
U04095,4
U04096,1
U04097,4
U04098,6
U04099,4
U04100,2
U04101,2
U04103,2
U04104,5
U04105,4
U04106,3
U04107,2
U04108,3
U04109,4
U04110,3
U04111,2
U04113,24
U04114,3
U04115,1
U04116,6
U04117,1
U04118,4
U04119,2
U04120,5
U04121,4
U04122,2
U04123,2
U04124,6
U04125,10
U04126,2
U04127,4
U04128,2
U04129,7
U04130,2
U04131,3
U04132,4
U04133,2
U04134,3
U04135,2
U04136,6
U04137,4
U04138,1
U04139,3
U04140,2
U04141,6
U04142,3
U04144,3
U04145,10
U04147,2
U04148,2
U04149,4
U04150,2
U04151,4
U04152,2
U04153,1
U04154,2
U04155,3
U04156,2
U04157,5
U04158,4
U04159,4
U04160,1
U04161,2
U04162,4
U04163,1
U04164,1
U04165,1
U04166,2
U04167,4
U04168,5
U04169,2
U04170,2
U04171,2
U04173,1
U04174,3
U04175,2
U04176,6
U04178,2
U04180,1
U04181,3
U04182,6
U04183,5
U04184,2
U04185,3
U04186,2
U04187,2
U04188,3
U04189,2
U04190,2
U04191,2
U04192,2
U04193,2
U04194,2
U04195,2
U04196,4
U04197,1
U04198,4
U04199,2
U04200,5
U04201,4
U04202,2
U04203,1
U04204,3
U04205,4
U04206,2
U04207,2
U04208,8
U04209,2
U04210,2
U04211,2
U04212,2
U04213,6
U04214,3
U04215,5
U04216,1
U04217,2
U04218,3
U04219,2
U04220,4
U04221,4
U04222,4
U04223,3
U04224,46
U04225,3
U04226,2
U04227,1
U04228,2
U04229,2
U04230,2
U04231,14
U04232,2
U04233,2
U04234,1
U04235,1
U04236,1
U04237,5
U04238,2
U04239,3
U04240,1
U04241,1
U04242,2
U04243,1
U04244,2
U04245,4
U04247,2
U04249,3
U04250,3
U04251,2
U04252,4
U04253,4
U04254,2
U04255,2
U04256,2
U04257,2
U04258,2
U04259,4
U04260,6
U04261,5
U04262,2
U04263,2
U04264,25
U04265,2
U04266,1
U04267,1
U04268,4
U04269,3
U04270,7
U04271,3
U04272,2
U04273,4
U04274,12
U04275,2
U04276,1
U04277,1
U04278,1
U04279,2
U04280,3
U04281,4
U04282,4
U04285,5
U04289,25
U04291,1
U04292,2
U04293,1
U04294,6
U04295,4
U04296,16
U04297,3
U04298,2
U04299,11
U04300,6
U04301,6
U04302,2
U04303,17
U04304,2
U04305,4
U04306,2
U04307,2
U04308,1
U04309,24
U04310,8
U04311,4
U04312,5
U04313,4
U04314,1
U04315,1
U04316,2
U04317,1
U04318,1
U04319,14
U04320,3
U04321,1
U04324,28
U04325,1
U04327,6
U04331,3
U04332,2
U04333,4
U04334,2
U04335,6
U04337,2
U04338,1
U04339,4
U04340,1
U04341,1
U04342,5
U04343,1
U04344,6
U04345,6
U04346,4
U04347,2
U04348,2
U04349,2
U04352,18
U04353,4
U04354,6
U04355,6
U04356,1
U04357,1
U04358,1
U04360,1
U04361,157
U04362,1
U04363,1
U04364,1
U04366,1
U04367,6
U04368,1
U04369,1
U04370,5
U04371,2
U04372,6
U04373,4
U04374,6
U04375,4
U04376,14
U04377,1
U04379,166
U04380,4
U04381,2
U04382,1
U04383,4
U04384,5
U04385,3
U04386,30
U04387,1
U04388,1
U04389,20
U04390,2
U04391,1
U04393,5
U04394,8
U04395,2
U04396,10
U04397,5
U04398,1
U04399,45
U04400,4
U04401,5
U04402,3
U04404,2
U04405,1
U04406,3
U04407,5
U04408,3
U04409,37
U04410,37
U04411,5
U04412,20
U04413,6
U04414,6
U04415,3
U04416,1
U04417,17
U04418,2
U04419,2
U04420,39
U04421,50
U04422,4
U04423,2
U04424,1
U04425,36
U04426,5
U04427,47
U04428,8
U04429,42
U04430,1
U04431,4
U04432,4
U04433,126
U04434,4
U04435,6
U04436,2
U04437,86
U04438,23
U04439,1
U04440,5
U04441,2
U04443,20
U04444,4
U04445,5
U04446,6
U04447,2
U04448,3
U04449,1
U04450,3
U04451,25
U04452,1
U04453,249
U04454,248
U04455,2
U04456,2
U04457,4
U04458,1
U04459,4
U04460,4
U04461,2
U04462,4
U04463,9
U04464,6
U04465,4
U04466,2
U04467,9
U04468,3
U04470,7
U04471,1
U04472,15
U04473,45
U04474,7
U04475,1
U04476,1
U04477,7
U04478,1
U04479,4
U04480,4
U04481,5
U04482,4
U04483,1
U04484,2
U04485,1
U04486,14
U04487,1
U04488,3
U04489,2
U04490,6
U04491,1
U04492,6
U04493,9
U04494,9
U04495,6
U04496,1
U04497,2
U04498,1
U04499,1
U04500,4
U04501,6
U04502,6
U04504,1
U04505,2
U04506,5
U04507,5
U04508,1
U04509,2
U04510,6
U04511,1
U04512,1
U04513,1
U04514,1
U04515,3
U04516,1
U04517,1
U04518,1
U04519,1
U04520,1
U04521,1
U04522,1
U04523,1
U04524,1
U04525,6
U04526,3
U04527,6
U04528,3
U04529,1
U04530,1
U04531,1
U04532,1
U04533,1
U04535,1
U04536,1
U04537,1
U04540,3
U04541,1
U04542,1
U04544,14
U04545,1
U04546,1
U04547,5
U04548,6
U04549,49
U04550,4
U04551,3
U04552,8
U04553,1
U04554,4
U04555,4
U04556,2
U04557,1
U04558,2
U04559,6
U04560,2
U04561,7
U04562,2
U04563,3
U04564,10
U04565,1
U04566,2
U04567,1
U04568,1
U04569,7
U04570,7
U04571,2
U04572,2
U04573,59
U04574,2
U04575,1
U04576,4
U04577,4
U04578,5
U04579,2
U04580,2
U04581,1
U04582,1
U04583,4
U04584,4
U04586,2
U04587,4
U04588,3
U04589,6
U04590,5
U04591,2
U04592,2
U04593,2
U04594,2
U04595,14
U04596,4
U04597,3
U04598,11
U04599,2
U04600,2
U04601,4
U04602,4
U04603,2
U04604,4
U04605,2
U04606,4
U04607,4
U04608,4
U04609,2
U04610,5
U04611,2
U04612,4
U04613,3
U04614,2
U04615,4
U04616,4
U04617,7
U04618,4
U04619,4
U04620,6
U04621,3
U04622,2
U04623,5
U04624,4
U04625,4
U04626,2
U04627,12
U04628,5
U04629,10
U04630,4
U04631,3
U04632,3
U04633,2
U04634,13
U04635,4
U04636,5
U04637,2
U04638,4
U04639,2
U04640,4
U04641,4
U04642,2
U04643,4
U04644,2
U04645,5
U04646,2
U04647,3
U04648,10
U04649,4
U04650,1
U04651,7
U04652,3
U04653,2
U04654,3
U04655,4
U04656,3
U04657,3
U04658,5
U04659,1
U04660,2
U04661,2
U04662,5
U04663,2
U04664,5
U04665,2
U04666,4
U04667,4
U04668,3
U04669,2
U04670,4
U04671,1
U04672,4
U04673,13
U04674,6
U04675,7
U04676,3
U04677,3
U04678,5
U04679,7
U04680,1
U04681,1
U04682,2
U04683,4
U04684,4
U04685,1
U04686,1
U04687,6
U04688,2
U04689,1
U04690,1
U04691,1
U04692,4
U04693,4
U04694,3
U04695,2
U04696,3
U04697,6
U04698,2
U04699,6
U04700,1
U04701,4
U04702,5
U04703,1
U04704,3
U04705,3
U04706,3
U04707,2
U04708,4
U04709,2
U04710,4
U04711,4
U04712,2
U04713,4
U04714,1
U04715,4
U04716,5
U04717,4
U04718,2
U04719,4
U04720,3
U04721,2
U04722,7
U04723,6
U04724,2
U04725,5
U04726,1
U04727,1
U04728,2
U04729,3
U04730,4
U04731,1
U04732,2
U04733,2
U04734,2
U04735,4
U04736,5
U04737,8
U04738,3
U04739,21
U04740,3
U04741,2
U04742,4
U04743,6
U04744,5
U04745,2
U04746,1
U04747,2
U04748,4
U04749,3
U04750,228
U04751,4
U04752,3
U04753,4
U04754,2
U04755,4
U04756,3
U04757,3
U04758,8
U04759,2
U04760,7
U04761,4
U04762,3
U04763,1
U04764,3
U04765,4
U04766,3
U04767,3
U04768,4
U04769,2
U04770,1
U04771,5
U04772,3
U04773,3
U04774,2
U04775,7
U04776,32
U04777,1
U04778,3
U04779,2
U04780,2
U04781,2
U04782,3
U04783,1
U04784,1
U04785,2
U04786,4
U04787,1
U04788,5
U04789,3
U04790,4
U04791,1
U04792,2
U04793,3
U04794,4
U04796,3
U04798,1
U04799,1
U04800,2
U04801,1
U04802,1
U04803,6
U04804,5
U04805,4
U04806,5
U04807,3
U04808,4
U04809,4
U04810,2
U04811,3
U04812,4
U04813,4
U04814,2
U04815,3
U04816,4
U04817,4
U04818,2
U04819,4
U04820,3
U04821,1
U04822,1
U04823,4
U04824,1
U04825,5
U04826,5
U04827,1
U04828,1
U04829,4
U04830,2
U04831,2
U04833,1
U04834,2
U04835,1
U04836,3
U04837,3
U04838,2
U04839,3
U04840,2
U04841,1
U04842,6
U04843,4
U04844,1
U04846,8
U04847,1
U04848,3
U04849,6
U04850,2
U04851,2
U04852,4
U04853,1
U04854,2
U04855,1
U04856,2
U04857,2
U04858,4
U04860,1
U04861,1
U04862,1
U04863,1
U04864,3
U04865,2
U04866,2
U04867,3
U04868,1
U04869,4
U04870,1
U04871,7
U04872,1
U04873,10
U04874,1
U04875,6
U04876,1
U04877,4
U04878,3
U04879,1
U04880,8
U04881,4
U04882,6
U04883,3
U04884,4
U04885,8
U04886,4
U04887,1
U04888,2
U04889,2
U04890,3
U04891,1
U04892,1
U04893,1
U04894,3
U04895,2
U04896,1
U04897,2
U04898,2
U04900,1
U04901,1
U04903,5
U04904,3
U04906,2
U04907,1
U04908,2
U04910,2
U04911,3
U04913,3
U04914,1
U04915,1
U04916,4
U04917,3
U04918,1
U04919,241
U04920,6
U04921,6
U04922,1
U04923,1
U04924,2
U04925,5
U04926,7
U04927,24
U04928,158
U04929,136
U04930,6
U04931,1
U04932,151
U04933,3
U04934,40
U04935,4
U04936,1
U04937,8
U04938,36
U04939,1
U04940,146
U04941,5
U04942,5
U04943,3
U04944,160
U04945,1
U04946,127
U04947,1
U04948,36
U04949,6
U04950,198
U04951,1
U04952,1
U04953,1
U04954,3
U04955,1
U04956,1
U04958,1
U04959,11
U04960,5
U04961,1
U04962,6
U04963,6
U04964,2
U04966,3
U04967,3
U04968,6
U04969,167
U04970,3
U04971,2
U04972,4
U04973,1
U04974,2
U04975,2
U04976,1
U04977,6
U04978,7
U04979,4
U04980,1
U04981,14
U04982,1
U04983,153
U04984,3
U04987,14
U04988,1
U04989,6
U04990,1
U04991,114
U04992,5
U04993,209
U04994,36
U04996,5
U04998,2
U04999,6
U05000,1
U05001,1
U05002,4
U05003,1
U05004,1
U05006,4
U05007,3
U05008,6
U05009,1
U05010,1
U05011,115
U05012,134
U05013,1
U05015,2
U05016,1
U05017,210
U05018,1
U05019,2
U05020,3
U05021,2
U05022,13
U05024,4
U05025,1
U05026,9
U05029,4
U05030,3
U05031,1
U05033,3
U05034,2
U05035,2
U05036,3
U05037,50
U05038,1
U05039,1
U05040,225
U05041,1
U05042,2
U05043,4
U05045,5
U05046,1
U05047,43
U05048,11
U05049,1
U05050,235
U05051,1
U05053,18
U05054,3
U05055,6
U05056,5
U05057,212
U05058,5
U05059,6
U05060,2
U05061,1
U05062,1
U05063,5
U05065,1
U05066,6
U05067,6
U05068,2
U05069,6
U05070,6
U05071,1
U05073,1
U05074,1
U05075,3
U05076,2
U05077,3
U05078,2
U05079,3
U05080,2
U05081,2
U05082,1
U05083,1
U05084,5
U05085,5
U05086,1
U05087,2
U05088,1
U05089,1
U05090,1
U05091,2
U05092,1
U05093,1
U05094,1
U05095,1
U05096,1
U05097,1
U05098,1
U05099,5
U05100,6
U05101,1
U05102,1
U05103,2
U05104,1
U05105,1
U05106,1
U05107,24
U05108,1
U05109,1
